generation;avg-f1;avg-f2;avg-f3;sizepareto;time(ms);numberiterationfirstgenerationfixederror
1;4.03;12.76;11.92;
2;3.97;13.27;12.29;20
3;3.0;12.2;12.14;13
4;3.03;11.97;12.03;14
5;3.12;11.94;12.02;11
6;2.96;11.7;11.84;12
7;2.76;11.37;11.74;12
8;3.07;11.67;11.7;15
9;3.01;11.51;11.64;13
10;3.22;11.4;11.6;12
11;3.24;11.22;11.53;12
12;3.21;11.29;11.64;12
13;3.16;11.07;11.63;13
14;3.08;10.77;11.52;15
15;2.93;10.68;11.52;14
16;3.38;10.34;11.39;12
17;3.51;10.56;11.45;12
18;3.34;9.88;11.54;12
19;3.37;9.54;11.29;13
20;3.22;9.67;11.35;11
21;3.04;9.54;11.57;11
22;3.22;9.99;11.64;11
23;3.25;9.73;11.41;10
24;3.21;9.95;11.5;12
25;3.3;9.92;11.57;13
26;3.43;9.61;11.36;11
27;3.31;9.98;11.28;12
28;3.42;9.54;11.41;11
29;3.28;9.24;11.32;13
30;3.18;9.82;11.65;11
31;3.23;9.71;11.73;12
32;3.19;9.62;11.37;11
33;3.31;9.38;11.28;12
34;3.29;10.12;11.43;12
35;3.22;9.52;11.06;12
36;3.41;9.92;11.33;10
37;3.31;9.76;11.43;12
38;3.41;9.78;11.43;13
39;3.33;9.81;11.43;11
40;3.38;9.09;11.07;13
41;6.69;18.4;22.33;11
42;3.22;9.57;11.26;12
43;3.18;9.65;11.46;14
44;2.97;10.0;11.58;12
45;3.06;9.96;11.32;11
46;3.17;9.54;11.3;10
47;3.07;9.8;11.11;10
48;3.13;9.83;11.12;11
49;3.22;9.27;11.19;10
50;3.32;9.19;11.3;11
51;3.32;9.98;11.26;9
52;3.32;9.28;11.06;10
53;3.16;9.4;11.0;11
54;3.46;9.46;11.19;11
55;3.54;9.54;11.34;11
56;3.51;9.41;11.15;10
57;3.31;9.54;11.06;10
58;3.69;9.93;11.32;12
59;3.44;9.71;10.96;11
60;3.52;9.82;11.19;13
61;3.57;9.52;11.14;10
62;3.59;9.61;10.94;12
63;3.46;9.3;11.21;11
64;3.59;9.7;11.21;10
65;3.45;9.54;11.06;9
66;3.42;9.72;11.44;10
67;3.3;9.64;11.24;9
68;3.19;9.82;11.43;10
69;3.1;9.61;10.97;9
70;3.25;10.07;11.07;12
71;3.34;9.58;11.01;10
72;3.16;9.87;11.13;11
73;3.21;9.69;10.91;10
74;3.1;9.88;11.36;14
75;3.28;9.57;11.25;10
76;3.21;9.5;11.3;10
77;3.47;9.19;11.28;10
78;3.59;9.67;10.99;10
79;3.41;9.42;11.0;8
80;3.29;9.85;10.82;10
81;3.36;9.87;11.34;10
82;3.58;9.34;11.22;10
83;3.49;9.47;11.2;9
84;3.5;9.46;10.99;11
85;3.5;9.63;11.28;11
86;3.65;9.15;11.24;11
87;3.37;9.21;11.02;9
88;3.72;9.94;10.95;11
89;3.59;8.86;10.63;10
90;3.7;9.53;10.84;9
91;3.58;9.43;10.95;11
92;3.66;9.14;10.68;10
93;3.86;9.75;11.1;12
94;3.98;9.79;11.18;11
95;3.75;8.97;10.77;9
96;3.64;9.19;11.13;11
97;3.62;9.05;11.35;10
98;7.2;18.32;22.33;9
99;3.59;9.27;11.04;9
100;3.65;9.42;11.3;12
101;3.69;8.92;11.01;11
102;3.73;9.07;11.05;10
103;3.73;9.32;10.98;9
104;3.68;9.28;10.93;10
105;3.85;8.6;10.85;10
106;3.8;9.2;10.87;11
107;4.07;9.44;11.21;13
108;3.59;8.91;11.07;11
109;3.9;8.87;10.77;8
110;3.87;9.03;10.83;10
111;3.48;9.43;10.81;11
112;3.93;8.91;11.09;12
113;3.81;9.15;11.01;10
114;3.66;9.07;10.79;10
115;4.15;8.99;11.17;12
116;3.98;9.08;10.88;9
117;3.92;9.36;10.87;11
118;7.64;18.39;21.39;11
119;11.47;27.67;32.12;10
120;4.11;9.54;11.16;9
121;3.86;9.53;10.72;9
122;4.0;9.29;10.91;10
123;4.0;9.69;10.94;10
124;3.82;9.35;10.98;12
125;4.18;9.61;10.98;9
