generation;avg-f1;avg-f2;avg-f3;sizepareto;time(ms);numberiterationfirstgenerationfixederror
1;4.92;10.33;64.49;
2;4.58;9.74;63.83;20
3;3.72;8.34;62.84;14
4;3.48;8.11;62.79;12
5;3.63;8.21;62.88;14
6;3.36;7.16;62.77;13
7;3.42;7.33;62.39;12
8;3.35;7.53;62.64;13
9;3.44;7.39;62.82;14
10;3.62;7.42;62.52;13
11;3.67;7.54;62.56;14
12;3.69;7.08;62.49;14
13;3.79;6.82;62.03;13
14;3.9;7.12;62.04;13
15;3.95;7.4;61.95;13
16;4.1;7.08;61.86;11
17;4.29;7.02;61.29;11
18;4.27;7.28;61.7;11
19;3.99;7.15;61.94;14
20;4.09;7.1;61.73;15
21;4.17;7.39;61.4;11
22;4.2;7.01;60.99;12
23;4.19;7.34;61.75;13
24;3.96;7.21;61.6;12
25;4.27;7.0;61.22;11
26;4.53;7.24;61.14;11
27;4.63;7.19;61.18;12
28;4.65;7.53;61.4;13
29;4.5;7.28;61.24;12
30;4.58;6.95;60.77;12
31;4.48;7.2;60.88;12
32;4.69;7.45;61.12;11
33;4.35;7.47;61.62;13
34;4.68;6.99;60.66;11
35;4.59;7.28;61.52;13
36;4.52;6.79;61.19;11
37;4.42;7.08;61.0;11
38;4.37;7.17;61.02;10
39;4.44;6.89;61.19;11
40;4.35;6.77;60.98;11
41;4.38;6.78;61.16;13
42;4.4;7.33;61.38;12
43;4.43;6.83;60.58;12
44;4.55;7.1;60.98;12
45;4.53;7.39;61.17;13
46;4.63;7.1;60.93;11
47;4.71;6.86;60.82;11
48;4.83;7.04;60.66;10
49;4.56;7.32;60.97;12
50;4.66;7.33;60.75;13
51;4.75;6.81;60.65;11
52;4.82;6.84;60.65;13
53;4.74;7.15;60.74;12
54;4.77;7.31;61.2;11
55;4.49;6.99;61.1;10
56;4.73;7.07;60.82;10
57;4.93;7.17;61.01;13
58;4.76;6.9;60.81;12
59;4.9;7.01;60.74;11
60;4.94;7.07;60.58;12
61;4.99;6.98;60.86;10
62;4.79;7.04;60.36;10
63;4.6;6.76;60.66;11
64;4.76;6.83;60.62;10
65;5.01;7.25;61.05;12
66;5.05;6.9;60.38;11
67;5.04;7.1;61.18;14
68;4.92;6.72;60.48;11
69;4.72;7.04;60.85;11
70;5.11;6.82;60.42;14
71;4.91;6.65;60.93;11
72;4.82;6.79;60.82;12
73;5.08;6.81;60.3;9
74;4.68;6.83;60.88;14
75;4.99;6.6;60.42;10
76;5.13;6.47;59.93;10
77;5.14;6.61;61.12;12
78;4.98;6.29;60.84;9
79;4.76;6.41;60.62;10
80;5.13;6.64;60.84;11
81;4.78;6.51;60.81;10
82;5.12;6.84;60.3;12
83;4.89;6.82;60.95;10
84;5.08;6.81;60.44;12
85;5.24;6.87;60.14;12
86;4.94;6.95;60.64;13
87;4.93;6.35;60.62;10
88;4.76;6.45;60.33;10
89;4.88;6.76;60.62;11
90;5.05;6.52;60.37;11
91;5.0;7.03;60.47;11
92;5.14;6.84;60.47;12
93;5.0;6.26;59.93;13
94;4.95;6.53;60.39;12
95;4.84;6.83;60.71;12
96;4.84;6.48;60.64;12
97;4.56;6.59;61.03;12
98;4.76;6.48;61.3;10
99;4.84;6.32;60.83;12
100;4.68;6.31;60.7;10
101;5.06;6.62;60.89;11
102;4.65;6.74;60.92;11
103;4.62;6.74;61.13;13
104;4.79;6.46;60.63;11
105;4.76;6.26;60.71;11
106;4.71;6.2;60.75;10
107;4.81;6.44;60.46;9
108;4.73;6.41;61.04;13
109;4.57;6.21;60.66;12
110;4.89;6.78;60.85;14
111;4.58;6.58;60.61;11
112;4.68;6.69;60.92;12
113;4.74;6.57;60.92;11
114;4.76;6.31;60.48;11
115;5.09;7.05;60.48;11
116;5.2;7.04;60.84;11
117;5.14;6.97;60.45;11
118;4.99;6.74;60.59;12
119;5.08;6.69;60.34;11
120;4.63;6.05;60.54;10
121;4.83;6.97;60.87;14
122;4.9;6.14;60.24;10
123;4.7;6.34;60.34;11
124;4.85;6.5;60.53;12
125;4.83;6.23;60.85;11
126;4.75;6.36;60.62;12
127;4.92;6.3;60.43;11
128;4.69;6.49;60.91;14
129;4.84;6.77;60.61;11
130;4.94;6.64;60.07;10
131;4.9;6.91;60.66;11
132;4.79;6.27;60.93;10
133;4.66;6.71;60.64;13
134;4.93;6.23;60.28;9
135;4.68;6.46;60.58;10
136;4.51;6.73;61.07;12
137;4.64;6.09;60.64;11
138;4.76;6.22;60.71;11
139;4.78;5.95;60.47;10
140;4.79;6.52;60.69;12
141;4.17;6.12;61.0;12
142;4.3;6.22;60.92;11
143;4.15;5.89;60.98;12
144;3.92;5.69;60.91;9
145;4.18;5.9;60.88;11
146;4.13;5.91;60.88;9
147;4.16;5.99;60.89;9
148;4.25;6.15;61.08;10
149;4.37;5.89;60.97;10
150;4.24;5.66;60.94;9
151;4.06;6.04;61.37;12
152;4.02;6.14;61.44;12
153;4.18;5.97;61.03;11
154;4.13;5.87;61.26;10
155;4.37;5.75;60.65;9
156;3.99;6.55;61.54;12
157;4.02;6.11;61.14;12
158;4.26;6.1;61.12;12
159;4.04;5.86;61.07;12
160;4.17;6.28;61.2;10
161;4.19;5.86;60.74;10
162;4.13;6.24;61.11;12
163;3.98;5.47;60.48;10
164;4.12;5.76;60.68;10
165;4.03;5.92;60.62;8
166;4.25;6.13;61.13;11
167;4.27;6.26;60.99;12
168;4.35;6.11;61.07;12
169;4.23;5.9;61.11;10
170;4.41;5.93;60.53;11
171;4.42;5.93;60.45;11
172;4.45;5.61;60.53;10
173;4.66;5.79;60.65;10
174;4.51;6.09;60.65;11
175;4.5;6.27;60.75;12
176;4.32;5.87;61.21;10
177;4.47;5.87;60.78;10
178;4.51;5.88;60.64;9
179;4.34;5.89;60.82;10
180;4.46;6.16;60.76;12
181;4.35;5.87;60.69;10
182;4.32;5.99;60.72;14
183;4.31;5.77;60.84;9
184;4.2;5.85;60.47;10
185;4.26;5.8;60.11;10
186;4.32;5.83;60.76;11
187;4.32;5.88;60.75;9
188;4.08;5.76;60.65;10
189;4.58;6.0;60.65;12
190;4.29;5.85;60.86;10
191;4.6;5.71;60.35;9
192;4.62;6.25;61.15;12
193;4.44;5.87;61.0;11
194;4.19;5.56;61.01;11
195;4.4;5.78;60.98;11
196;4.89;5.83;60.54;10
197;4.61;6.28;61.31;11
198;4.49;6.02;60.88;9
199;4.68;5.47;60.55;9
200;4.67;5.68;60.51;11
201;4.75;5.89;60.31;11
202;4.43;5.89;60.9;10
203;4.8;6.68;61.08;11
204;5.02;5.85;60.01;10
205;5.05;6.16;60.19;9
206;4.36;5.95;60.82;10
207;4.57;5.7;60.45;10
